episode,epsilon,score,average_score,total_reward,average_reward
231,0.3141460853680822,-0.33583501729996423,-0.07268964755475325,-209.0,-202.59913793103448
232,0.3125753549412418,0.3061468473740848,-0.07106373985119602,-209.0,-202.62660944206007
233,0.31101247816653554,0.5150848564866353,-0.06855883131983777,-204.0,-202.63247863247864
234,0.30945741577570285,0.5267912243768768,-0.06602542682751132,-159.0,-202.4468085106383
235,0.3079101286968243,-0.01928092477324507,-0.06582735690355256,-209.0,-202.47457627118644
236,0.3063705780533402,0.5159696798123244,-0.06337251708618599,-201.0,-202.46835443037975
237,0.30483872516307353,0.5230959467061631,-0.060908363876974445,-172.0,-202.3403361344538
238,0.3033145315372582,-0.5083175806378065,-0.06278036896802394,-209.0,-202.36820083682008
239,0.3017979588795719,-0.5444750429260137,-0.06478743010951557,-209.0,-202.39583333333334
240,0.30028896908517405,-0.3147188589337471,-0.06582448998015553,-209.0,-202.4232365145228
241,0.2987875242397482,0.5213094190309089,-0.06339831680242386,-166.0,-202.27272727272728
242,0.29729358661854943,-0.554153266861476,-0.06541788449814012,-209.0,-202.30041152263374
243,0.29580711868545667,0.5344958931496143,-0.0629592214749936,-156.0,-202.11065573770492
244,0.2943280830920294,0.5313231110898752,-0.06053357930125943,-159.0,-201.934693877551
245,0.29285644267656924,-0.013553395888757074,-0.060342602945924056,-209.0,-201.96341463414635
246,0.2913921604631864,0.5077006629244515,-0.05804283263875654,-154.0,-201.76923076923077
247,0.28993519966087045,0.5278431333691811,-0.055680389227434214,-163.0,-201.61290322580646
248,0.2884855236625661,0.5083334704981463,-0.053415273324921846,-157.0,-201.43373493975903
249,0.28704309604425327,0.10520097736053058,-0.05278080832218004,-209.0,-201.464
250,0.285607880564032,0.5270429534750265,-0.05047075349430272,-200.0,-201.4581673306773
251,0.28417984116121187,0.5034002428388767,-0.0482728527152028,-156.0,-201.27777777777777
252,0.2827589419554058,0.517816375241611,-0.046035345885333964,-129.0,-200.9920948616601
